id,checkid,vertercheckstatus,time
1223,612,Start,21:21
1224,612,Failure,23:35
1225,613,Start,01:25
1226,613,Success,12:24
1227,614,Start,02:02
1228,614,Success,20:20
1229,615,Start,00:48
1230,615,Success,04:16
1231,616,Start,11:23
1232,616,Success,14:38
1233,617,Start,04:16
1234,617,Failure,17:05
1235,618,Start,04:04
1236,618,Success,22:58
1237,619,Start,10:34
1238,619,Failure,19:31
1239,620,Start,19:31
1240,620,Failure,19:55
1241,621,Start,03:03
1242,621,Success,16:04
1243,622,Start,03:15
1244,622,Success,02:02
1245,623,Start,12:12
1246,623,Success,14:38
1247,624,Start,00:36
1248,624,Success,16:04
1249,625,Start,02:26
1250,625,Failure,11:23
1251,626,Start,19:19
1252,626,Success,06:18
1253,627,Start,16:04
1254,627,Success,02:14
1255,628,Start,05:41
1256,628,Failure,21:33
1257,629,Start,06:06
1258,629,Success,00:24
1259,630,Start,19:19
1260,630,Success,06:54
1261,631,Start,11:23
1262,631,Failure,03:15
1263,632,Start,19:31
1264,632,Failure,15:03
1265,633,Start,19:07
1266,633,Failure,01:13
1267,634,Start,03:15
1268,634,Failure,09:45
1269,635,Start,07:07
1270,635,Failure,15:03
1271,636,Start,12:00
1272,636,Success,16:28
1273,637,Start,03:51
1274,637,Failure,13:37
1275,638,Start,09:57
1276,638,Success,08:56
1277,639,Start,07:31
1278,639,Failure,03:39
1279,640,Start,17:17
1280,640,Success,18:54
1281,641,Start,08:56
1282,641,Failure,13:25
1283,642,Start,18:54
1284,642,Success,18:18
1285,643,Start,05:29
1286,643,Success,20:56
1287,644,Start,03:03
1288,644,Success,12:48
1289,645,Start,14:02
1290,645,Failure,05:53
1291,646,Start,13:01
1292,646,Failure,05:05
1293,647,Start,15:27
1294,647,Success,04:28
1295,648,Start,18:42
1296,648,Failure,05:41
1297,649,Start,18:30
1298,649,Failure,15:39
1299,650,Start,17:41
1300,650,Success,06:06
1301,651,Start,09:33
1302,651,Failure,05:05
1303,652,Start,18:30
1304,652,Success,02:02
1305,653,Start,04:16
1306,653,Success,00:00
1307,654,Start,12:00
1308,654,Failure,11:11
1309,655,Start,20:56
1310,655,Failure,09:09
1311,656,Start,13:01
1312,656,Success,18:54
1313,657,Start,07:19
1314,657,Success,14:38
1315,658,Start,07:19
1316,658,Failure,03:27
1317,659,Start,23:11
1318,659,Success,04:28
1319,660,Start,18:18
1320,660,Success,00:24
1321,661,Start,14:38
1322,661,Success,20:20
1323,662,Start,11:47
1324,662,Success,20:44
1325,663,Start,00:36
1326,663,Failure,15:39
1327,664,Start,18:18
1328,664,Failure,07:19
1329,665,Start,00:24
1330,665,Success,10:22
1331,666,Start,11:47
1332,666,Failure,21:33
1333,667,Start,06:06
1334,667,Failure,07:31
1335,668,Start,22:10
1336,668,Success,12:24
1337,669,Start,12:00
1338,669,Success,20:44
1339,670,Start,04:52
1340,670,Failure,21:33
1341,671,Start,18:18
1342,671,Success,12:12
1343,672,Start,18:06
1344,672,Failure,03:51
1345,673,Start,12:48
1346,673,Success,20:56
1347,674,Start,08:08
1348,674,Success,16:28
1349,675,Start,00:36
1350,675,Failure,23:35
1351,676,Start,10:22
1352,676,Failure,13:49
1353,677,Start,19:31
1354,677,Failure,01:13
1355,678,Start,18:42
1356,678,Failure,15:15
1357,679,Start,15:03
1358,679,Failure,11:23
1359,680,Start,08:56
1360,680,Success,12:24
1361,681,Start,17:05
1362,681,Success,22:10
1363,682,Start,10:22
1364,682,Success,20:08
1365,683,Start,01:49
1366,683,Success,20:08
1367,684,Start,01:25
1368,684,Success,22:10
1369,685,Start,03:51
1370,685,Success,02:02
1371,686,Start,19:19
1372,686,Success,20:08
1373,687,Start,09:45
1374,687,Failure,13:25
1375,688,Start,00:12
1376,688,Failure,01:49
1377,689,Start,17:05
1378,689,Failure,13:01
1379,690,Start,09:57
1380,690,Failure,01:49
1381,691,Start,20:08
1382,691,Success,04:04
1383,692,Start,09:57
1384,692,Success,22:34
1385,693,Start,13:13
1386,693,Success,20:44
1387,694,Start,04:16
1388,694,Failure,11:23
1389,695,Start,22:58
1390,695,Failure,09:57
1391,696,Start,07:55
1392,696,Failure,09:57
1393,697,Start,21:57
1394,697,Failure,07:55
1395,698,Start,08:44
1396,698,Failure,21:09
1397,699,Start,06:42
1398,699,Success,02:50
1399,700,Start,21:45
1400,700,Failure,09:57
1401,701,Start,10:34
1402,701,Success,04:52
1403,702,Start,19:31
1404,702,Failure,15:27
1405,703,Start,21:33
1406,703,Failure,01:01
1407,704,Start,22:34
1408,704,Failure,05:05
1409,705,Start,00:00
1410,705,Success,20:44
1411,706,Start,12:36
1412,706,Success,02:14
1413,707,Start,10:22
1414,707,Success,14:38
1415,708,Start,01:49
1416,708,Failure,11:35
1417,709,Start,23:23
1418,709,Success,08:44
1419,710,Start,19:07
1420,710,Failure,01:13
1421,711,Start,20:44
1422,711,Success,06:18
1423,712,Start,03:03
1424,712,Success,22:34
1425,713,Start,12:36
1426,713,Success,06:42
1427,714,Start,14:50
1428,714,Failure,23:59
1429,715,Start,23:11
1430,715,Failure,03:27
1431,716,Start,14:02
1432,716,Success,02:02
1433,717,Start,18:30
1434,717,Failure,03:15
1435,718,Start,16:40
1436,718,Success,08:44
1437,719,Start,21:33
1438,719,Success,16:16
1439,720,Start,21:45
1440,720,Failure,21:33
1441,721,Start,05:29
1442,721,Failure,11:47
1443,722,Start,02:50
1444,722,Success,04:52
1445,723,Start,07:43
1446,723,Success,10:46
1447,724,Start,04:52
1448,724,Failure,01:49
1449,725,Start,14:26
1450,725,Failure,19:07
1451,726,Start,01:37
1452,726,Success,02:38
1453,727,Start,20:32
1454,727,Success,08:56
1455,728,Start,17:05
1456,728,Success,08:56
1457,729,Start,05:41
1458,729,Success,10:10
1459,730,Start,23:23
1460,730,Success,16:04
1461,731,Start,20:56
1462,731,Failure,17:29
1463,732,Start,08:44
1464,732,Failure,21:57
1465,733,Start,15:39
1466,733,Success,06:18
1467,734,Start,18:06
1468,734,Success,10:22
1469,735,Start,08:56
1470,735,Failure,19:07
1471,736,Start,20:20
1472,736,Failure,15:15
1473,737,Start,21:57
1474,737,Success,08:20
1475,738,Start,08:32
1476,738,Failure,01:49
1477,739,Start,20:44
1478,739,Failure,05:17
1479,740,Start,14:50
1480,740,Success,16:28
1481,741,Start,19:19
1482,741,Success,10:34
1483,742,Start,00:24
1484,742,Failure,09:21
1485,743,Start,00:00
1486,743,Success,16:40
1487,744,Start,05:05
1488,744,Success,00:36
1489,745,Start,00:48
1490,745,Failure,07:55
1491,746,Start,10:10
1492,746,Failure,17:29
1493,747,Start,08:20
1494,747,Success,18:54
1495,748,Start,01:49
1496,748,Success,06:18
1497,749,Start,17:41
1498,749,Failure,21:21
1499,750,Start,09:33
1500,750,Failure,23:11
1501,751,Start,20:44
1502,751,Success,04:04
1503,752,Start,01:01
1504,752,Success,10:46
1505,753,Start,22:10
1506,753,Failure,05:17
1507,754,Start,21:33
1508,754,Failure,07:55
1509,755,Start,22:46
1510,755,Success,22:10
1511,756,Start,05:17
1512,756,Success,16:28
1513,757,Start,08:56
1514,757,Failure,19:43
1515,758,Start,15:27
1516,758,Failure,03:39
1517,759,Start,09:09
1518,759,Success,02:50
1519,760,Start,19:43
1520,760,Failure,01:49
1521,761,Start,13:37
1522,761,Success,02:26
1523,762,Start,21:45
1524,762,Failure,21:33
1525,763,Start,21:21
1526,763,Success,00:36
1527,764,Start,04:28
1528,764,Failure,21:57
1529,765,Start,11:59
1530,765,Success,20:44
1531,766,Start,20:56
1532,766,Success,02:50
1533,767,Start,14:50
1534,767,Success,14:14
1535,768,Start,18:06
1536,768,Success,00:24
1537,769,Start,08:56
1538,769,Success,06:06
1539,770,Start,20:44
1540,770,Success,06:42
1541,771,Start,07:19
1542,771,Success,12:48
1543,772,Start,10:34
1544,772,Failure,15:39
1545,773,Start,11:11
1546,773,Success,06:06
1547,774,Start,01:37
1548,774,Success,14:14
1549,775,Start,04:28
1550,775,Failure,19:19
1551,776,Start,12:12
1552,776,Failure,11:23
1553,777,Start,22:22
1554,777,Failure,07:31
1555,778,Start,17:53
1556,778,Failure,11:47
1557,779,Start,15:03
1558,779,Success,16:16
1559,780,Start,10:22
1560,780,Failure,07:43
1561,781,Start,15:51
1562,781,Success,00:12
1563,782,Start,18:54
1564,782,Success,16:28
1565,783,Start,01:25
1566,783,Failure,07:55
1567,784,Start,15:15
1568,784,Failure,05:41
1569,785,Start,00:12
1570,785,Success,14:38
1571,786,Start,17:17
1572,786,Success,20:08
1573,787,Start,21:09
1574,787,Failure,19:31
1575,788,Start,15:51
1576,788,Success,16:04
1577,789,Start,00:00
1578,789,Success,08:44
1579,790,Start,02:02
1580,790,Failure,05:05
1581,791,Start,21:57
1582,791,Success,14:14
1583,792,Start,22:22
1584,792,Failure,23:11
1585,793,Start,13:37
1586,793,Success,20:32
1587,794,Start,20:32
1588,794,Success,08:08
1589,795,Start,05:17
1590,795,Success,02:02
1591,796,Start,15:03
1592,796,Success,04:40
1593,797,Start,07:19
1594,797,Failure,07:43
1595,798,Start,23:11
1596,798,Success,00:12
1597,799,Start,09:21
1598,799,Success,06:42
1599,800,Start,16:16
1600,800,Success,16:28
1601,801,Start,11:47
1602,801,Success,16:52
1603,802,Start,01:37
1604,802,Failure,17:17
1605,803,Start,18:06
1606,803,Failure,21:57
1607,804,Start,13:13
1608,804,Failure,01:25
1609,805,Start,12:00
1610,805,Success,04:16
1611,806,Start,10:58
1612,806,Success,02:14
1613,807,Start,06:54
1614,807,Failure,17:17
1615,808,Start,15:03
1616,808,Success,00:36
1617,809,Start,04:52
1618,809,Failure,11:47
1619,810,Start,02:26
1620,810,Success,22:46
1621,811,Start,06:54
1622,811,Failure,05:29
1623,812,Start,01:01
1624,812,Success,16:40
1625,813,Start,17:17
1626,813,Failure,13:01
1627,814,Start,23:11
1628,814,Success,10:22
1629,815,Start,01:37
1630,815,Failure,13:01
1631,816,Start,13:01
1632,816,Failure,21:09
1633,817,Start,21:09
1634,817,Failure,23:23
1635,818,Start,09:21
1636,818,Success,18:42
1637,819,Start,14:02
1638,819,Failure,11:23
1639,820,Start,05:17
1640,820,Success,14:26
1641,821,Start,10:34
1642,821,Success,18:30
1643,822,Start,12:12
1644,822,Failure,15:39
1645,823,Start,13:25
1646,823,Failure,21:33
1647,824,Start,11:11
1648,824,Success,06:18
1649,825,Start,11:59
1650,825,Failure,03:15
1651,826,Start,06:06
1652,826,Success,16:52
1653,827,Start,07:31
1654,827,Success,00:12
1655,828,Start,00:36
1656,828,Failure,21:57
1657,829,Start,00:24
1658,829,Failure,05:17
1659,830,Start,07:31
1660,830,Success,18:54
1661,831,Start,07:55
1662,831,Success,08:20
1663,832,Start,20:56
1664,832,Failure,09:33
1665,833,Start,06:18
1666,833,Success,04:16
1667,834,Start,08:44
1668,834,Failure,17:29
1669,835,Start,08:32
1670,835,Success,06:42
1671,836,Start,03:39
1672,836,Success,12:00
1673,837,Start,19:07
1674,837,Failure,01:01
1675,838,Start,08:44
1676,838,Success,10:58
1677,839,Start,20:56
1678,839,Success,12:00
1679,840,Start,15:15
1680,840,Success,18:30
1681,841,Start,15:03
1682,841,Failure,03:15
1683,842,Start,14:50
1684,842,Failure,13:37
1685,843,Start,19:19
1686,843,Failure,07:31
1687,844,Start,17:05
1688,844,Success,04:16
1689,845,Start,22:58
1690,845,Failure,23:11
1691,846,Start,14:14
1692,846,Failure,19:07
1693,847,Start,10:34
1694,847,Success,20:08
1695,848,Start,06:18
1696,848,Success,12:12
1697,849,Start,15:51
1698,849,Success,04:04
1699,850,Start,21:09
1700,850,Failure,09:21
1701,851,Start,07:43
1702,851,Success,22:22
1703,852,Start,13:37
1704,852,Success,08:32
1705,853,Start,13:13
1706,853,Failure,01:13
1707,854,Start,08:32
1708,854,Failure,13:25
1709,855,Start,11:11
1710,855,Failure,23:47
1711,856,Start,02:02
1712,856,Failure,01:13
1713,857,Start,15:51
1714,857,Failure,11:47
1715,858,Start,15:03
1716,858,Success,20:56
1717,859,Start,19:43
1718,859,Success,22:34
1719,860,Start,23:35
1720,860,Success,20:08
1721,861,Start,07:19
1722,861,Success,04:16
1723,862,Start,04:52
1724,862,Failure,09:21
1725,863,Start,23:47
1726,863,Success,06:42
1727,864,Start,19:43
1728,864,Failure,13:49
1729,865,Start,15:15
1730,865,Failure,17:53
1731,866,Start,23:23
1732,866,Success,08:56
1733,867,Start,12:12
1734,867,Success,08:08
1735,868,Start,21:09
1736,868,Success,06:42
1737,869,Start,12:48
1738,869,Failure,01:37
1739,870,Start,17:41
1740,870,Failure,17:05
1741,871,Start,19:31
1742,871,Success,20:08
1743,872,Start,18:06
1744,872,Success,16:28
1745,873,Start,09:57
1746,873,Failure,01:13
1747,874,Start,10:58
1748,874,Success,20:44
1749,875,Start,08:08
1750,875,Failure,03:27
1751,876,Start,05:29
1752,876,Failure,23:11
1753,877,Start,06:54
1754,877,Failure,03:15
1755,878,Start,02:38
1756,878,Failure,09:21
1757,879,Start,16:28
1758,879,Success,04:04
1759,880,Start,00:48
1760,880,Success,02:14
1761,881,Start,23:11
1762,881,Success,12:24
1763,882,Start,14:50
1764,882,Failure,17:05
1765,883,Start,16:28
1766,883,Failure,19:55
1767,884,Start,00:36
1768,884,Success,10:10
1769,885,Start,16:52
1770,885,Failure,01:49
1771,886,Start,20:44
1772,886,Success,14:50
1773,887,Start,01:49
1774,887,Success,04:52
1775,888,Start,17:53
1776,888,Success,16:40
1777,889,Start,11:59
1778,889,Success,10:22
1779,890,Start,07:31
1780,890,Success,14:14
1781,891,Start,20:32
1782,891,Success,14:50
1783,892,Start,14:02
1784,892,Success,10:34
1785,893,Start,17:53
1786,893,Failure,09:45
1787,894,Start,05:05
1788,894,Failure,03:51
1789,895,Start,00:48
1790,895,Success,18:06
1791,896,Start,21:57
1792,896,Success,22:58
1793,897,Start,10:10
1794,897,Failure,09:09
1795,898,Start,16:04
1796,898,Success,20:56
1797,899,Start,03:03
1798,899,Success,18:06
1799,900,Start,09:09
1800,900,Failure,03:39
1801,901,Start,08:20
1802,901,Success,08:56
1803,902,Start,12:12
1804,902,Failure,11:59
1805,903,Start,12:36
1806,903,Failure,03:03
1807,904,Start,12:12
1808,904,Success,00:00
1809,905,Start,13:49
1810,905,Failure,09:21
1811,906,Start,05:53
1812,906,Failure,01:37
1813,907,Start,12:00
1814,907,Failure,19:55
1815,908,Start,06:42
1816,908,Failure,11:23
1817,909,Start,07:43
1818,909,Failure,17:53
1819,910,Start,00:36
1820,910,Failure,15:51
1821,911,Start,21:33
1822,911,Success,22:46
1823,912,Start,10:22
1824,912,Success,18:42
1825,913,Start,05:53
1826,913,Success,10:46
1827,914,Start,03:15
1828,914,Failure,23:35
1829,915,Start,00:00
1830,915,Success,22:10
1831,916,Start,01:37
1832,916,Success,10:34
1833,917,Start,20:08
1834,917,Success,16:28
1835,918,Start,00:48
1836,918,Failure,23:11
1837,919,Start,03:15
1838,919,Failure,23:59
1839,920,Start,18:42
1840,920,Success,16:52
1841,921,Start,10:58
1842,921,Failure,17:53
1843,922,Start,02:14
1844,922,Failure,17:53
1845,923,Start,07:07
1846,923,Success,16:28
1847,924,Start,16:40
1848,924,Success,10:34
1849,925,Start,08:08
1850,925,Success,06:06
1851,926,Start,12:36
1852,926,Success,04:28
1853,927,Start,23:23
1854,927,Success,00:00
1855,928,Start,21:33
1856,928,Failure,03:27
1857,929,Start,07:19
1858,929,Failure,07:43
1859,930,Start,02:14
1860,930,Failure,07:31
1861,931,Start,05:53
1862,931,Success,16:28
1863,932,Start,02:50
1864,932,Failure,05:17
1865,933,Start,03:51
1866,933,Success,20:44
1867,934,Start,19:43
1868,934,Failure,17:05
1869,935,Start,07:55
1870,935,Success,10:58
1871,936,Start,04:52
1872,936,Failure,21:57
1873,937,Start,17:17
1874,937,Failure,11:59
1875,938,Start,03:27
1876,938,Failure,23:47
1877,939,Start,19:31
1878,939,Failure,17:41
1879,940,Start,01:49
1880,940,Success,14:38
1881,941,Start,04:16
1882,941,Failure,17:29
1883,942,Start,03:27
1884,942,Success,10:46
1885,943,Start,12:36
1886,943,Failure,23:23
1887,944,Start,07:07
1888,944,Success,22:46
1889,945,Start,02:26
1890,945,Success,16:28
1891,946,Start,12:12
1892,946,Failure,13:01
1893,947,Start,04:28
1894,947,Failure,19:19
1895,948,Start,13:37
1896,948,Success,02:26
1897,949,Start,08:32
1898,949,Failure,03:03
1899,950,Start,22:58
1900,950,Failure,07:07
1901,951,Start,16:04
1902,951,Failure,23:47
1903,952,Start,12:36
1904,952,Failure,23:23
1905,953,Start,18:06
1906,953,Success,08:56
1907,954,Start,13:13
1908,954,Failure,05:29
1909,955,Start,10:34
1910,955,Success,04:40
1911,956,Start,06:30
1912,956,Success,04:28
1913,957,Start,10:46
1914,957,Failure,03:15
1915,958,Start,23:23
1916,958,Failure,23:35
1917,959,Start,06:42
1918,959,Failure,17:41
1919,960,Start,12:48
1920,960,Failure,09:09
1921,961,Start,12:12
1922,961,Success,10:10
1923,962,Start,21:45
1924,962,Failure,23:23
1925,963,Start,20:56
1926,963,Failure,07:55
1927,964,Start,14:02
1928,964,Failure,17:05
1929,965,Start,02:14
1930,965,Success,10:22
1931,966,Start,09:33
1932,966,Failure,13:25
1933,967,Start,14:38
1934,967,Success,20:44
1935,968,Start,05:05
1936,968,Success,16:28
1937,969,Start,03:39
1938,969,Failure,21:57
1939,970,Start,06:06
1940,970,Success,16:52
1941,971,Start,15:15
1942,971,Success,12:12
1943,972,Start,06:18
1944,972,Success,02:38
1945,973,Start,10:22
1946,973,Failure,21:33
1947,974,Start,00:36
1948,974,Success,02:50
1949,975,Start,02:38
1950,975,Failure,13:49
1951,976,Start,16:16
1952,976,Failure,13:49
1953,977,Start,17:29
1954,977,Failure,23:59
1955,978,Start,18:30
1956,978,Success,08:44
1957,979,Start,05:53
1958,979,Failure,17:41
1959,980,Start,16:28
1960,980,Failure,05:17
1961,981,Start,22:34
1962,981,Failure,01:37
1963,982,Start,19:07
1964,982,Success,20:56
1965,983,Start,04:04
1966,983,Success,06:54
1967,984,Start,13:13
1968,984,Success,16:52
1969,985,Start,21:33
1970,985,Failure,15:27
1971,986,Start,06:18
1972,986,Success,20:32
1973,987,Start,22:46
1974,987,Success,14:50
1975,988,Start,14:14
1976,988,Success,14:14
1977,989,Start,23:59
1978,989,Success,08:32
1979,990,Start,16:28
1980,990,Success,06:42
1981,991,Start,16:40
1982,991,Failure,01:37
1983,992,Start,09:45
1984,992,Success,18:30
1985,993,Start,05:53
1986,993,Success,00:12
1987,994,Start,23:47
1988,994,Success,08:56
1989,995,Start,03:39
1990,995,Success,22:58
1991,996,Start,07:31
1992,996,Success,22:22
1993,997,Start,02:38
1994,997,Failure,21:33
1995,998,Start,19:19
1996,998,Success,18:54
1997,999,Start,05:29
1998,999,Success,02:26
1999,1000,Start,07:43
2000,1000,Failure,09:57
2001,1001,Start,02:02
2002,1001,Failure,03:51
2003,1002,Start,04:28
2004,1002,Success,06:18
2005,1003,Start,13:25
2006,1003,Failure,13:25
2007,1004,Start,06:06
2008,1004,Failure,07:31
2009,1005,Start,07:55
2010,1005,Failure,21:33
2011,1006,Start,18:18
2012,1006,Failure,11:59
2013,1007,Start,20:32
2014,1007,Success,18:30
2015,1008,Start,06:30
2016,1008,Failure,07:43
2017,1009,Start,01:25
2018,1009,Success,18:18
2019,1010,Start,23:59
2020,1010,Failure,23:47
2021,1011,Start,17:29
2022,1011,Failure,13:37
2023,1012,Start,21:57
2024,1012,Failure,09:09
2025,1013,Start,14:50
2026,1013,Failure,11:11
2027,1014,Start,13:01
2028,1014,Success,04:16
2029,1015,Start,04:28
2030,1015,Failure,03:27
2031,1016,Start,10:58
2032,1016,Success,10:46
2033,1017,Start,04:16
2034,1017,Failure,17:05
2035,1018,Start,14:38
2036,1018,Success,06:18
2037,1019,Start,05:17
2038,1019,Success,16:16
2039,1020,Start,05:29
2040,1020,Success,00:12
2041,1021,Start,02:02
2042,1021,Success,12:12
2043,1022,Start,01:37
2044,1022,Success,22:34
2045,1023,Start,16:40
2046,1023,Failure,23:35
2047,1024,Start,01:01
2048,1024,Failure,01:25
2049,1025,Start,10:10
2050,1025,Failure,21:21
2051,1026,Start,21:33
2052,1026,Failure,13:13
2053,1027,Start,22:10
2054,1027,Success,06:06
2055,1028,Start,03:03
2056,1028,Success,20:44
2057,1029,Start,11:35
2058,1029,Success,20:08
2059,1030,Start,09:09
2060,1030,Failure,05:29
2061,1031,Start,14:50
2062,1031,Failure,09:21
2063,1032,Start,19:07
2064,1032,Failure,21:57
2065,1033,Start,20:20
2066,1033,Failure,11:59
2067,1034,Start,00:36
2068,1034,Success,16:52
2069,1035,Start,18:06
2070,1035,Success,02:50
2071,1036,Start,06:54
2072,1036,Success,06:30
2073,1037,Start,16:16
2074,1037,Success,06:42
2075,1038,Start,04:04
2076,1038,Failure,05:29
2077,1039,Start,04:52
2078,1039,Success,06:18
2079,1040,Start,15:03
2080,1040,Failure,17:29
2081,1041,Start,05:41
2082,1041,Failure,03:39
2083,1042,Start,01:37
2084,1042,Failure,07:55
2085,1043,Start,01:49
2086,1043,Failure,01:25
2087,1044,Start,15:15
2088,1044,Success,02:26
2089,1045,Start,16:04
2090,1045,Success,08:20
2091,1046,Start,09:57
2092,1046,Success,18:42
2093,1047,Start,08:08
2094,1047,Failure,19:55
2095,1048,Start,02:14
2096,1048,Failure,23:11
2097,1049,Start,05:05
2098,1049,Failure,23:59
2099,1050,Start,20:44
2100,1050,Failure,15:27
